id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
324552,John Wick: Chapter 2,7.323,12007,Released,2/8/2017,171539887,122,FALSE,/r17jFHAemzcWPPtoO0UxjIX0xas.jpg,40000000,https://www.lionsgate.com/movies/john-wick-chapter-2,tt4425200,en,John Wick: Chapter 2,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",88.285,/hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,Never stab the devil in the back.,"Action, Thriller, Crime","Thunder Road, 87Eleven, Summit Entertainment",United States of America,"English, Hebrew, Italian, Russian","martial arts, assassin, hitman, gun, italy, roof, secret organization, sequel, revenge, shootout, handshake, neo-noir, dark, dogs, intense"
49538,X-Men: First Class,7.296,11986,Released,6/1/2011,353624124,132,FALSE,/bMiOfPhplZu1Lql3hGTRV087QA.jpg,160000000,https://www.20thcenturystudios.com/movies/x-men-first-class,tt1270798,en,X-Men: First Class,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",1.659,/vUvlOY575rztBuJV3a0dbHW5MQR.jpg,Witness the moment that will change our world.,"Action, Science Fiction, Adventure","The Donners' Company, Bad Hat Harry Productions, 20th Century Fox",United States of America,"German, English, Spanish, French, Russian","cia, nuclear war, superhero, mutant, mine, based on comic, superhuman, historical fiction, cuban missile crisis, world war iii, 1960s"
185,A Clockwork Orange,8.2,11946,Released,12/19/1971,26589000,137,FALSE,/yIonSXf1jdNihhK8PssxO6KCIfz.jpg,2200000,,tt0066921,en,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",38.323,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven.","Science Fiction, Drama","Warner Bros. Pictures, Hawk Films","United Kingdom, United States of America",English,"london, england, robbery, street gang, great britain, based on novel or book, nihilism, parent child relationship, society, sexuality, social worker, psychopath, dystopia, dark comedy, satire, electronic music score, juvenile delinquent, sex crime, futuristic society"
4922,The Curious Case of Benjamin Button,7.579,11899,Released,12/25/2008,335802786,166,FALSE,/2fswjyrY3GEzeoVn6mF8pNeNcgf.jpg,150000000,http://www.benjaminbutton.com/,tt0421715,en,The Curious Case of Benjamin Button,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",42.669,/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,"Life isn't measured in minutes, but in moments.","Drama, Fantasy, Romance","Paramount, Warner Bros. Pictures, The Kennedy/Marshall Company",United States of America,English,"navy, funeral, diary, tea, travel, hospital, based on short story, reverse aging, wistful, factual, ambivalent, empathetic"
218,The Terminator,7.646,11874,Released,10/26/1984,78371200,108,FALSE,/wh4ze6klUbeichAj603OKZwY1W5.jpg,6400000,https://www.20thcenturystudios.com/movies/theterminator,tt0088247,en,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",44.969,/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,Your future is in its hands.,"Action, Thriller, Science Fiction","Orion Pictures, Pacific Western, Hemdale Film, Cinema 84, Euro Film Funding","United Kingdom, United States of America","English, Spanish","artificial intelligence (a.i.), saving the world, laser gun, cyborg, killer robot, shotgun, rebel, dystopia, villain, time travel, slasher, los angeles, california, electronic music score, urban setting, future war, savior, tech noir, aggressive, time paradox, action hero, griffith observatory, good versus evil, terminator"
165,Back to the Future Part II,7.752,11817,Released,11/22/1989,332000000,108,FALSE,/su0cmtK55eKXq0QjW68LQslUhUY.jpg,40000000,http://www.backtothefuture.com/movies/backtothefuture2,tt0096874,en,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",30.516,/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg,"Roads? Where we're going, we don't need roads!","Adventure, Comedy, Science Fiction","Universal Pictures, Amblin Entertainment",United States of America,English,"flying car, skateboarding, car race, lightning, guitar, inventor, time travel, diner, car crash, sequel, alternate history, thunderstorm, tunnel, high school dance, hoverboard, 2010s, hilarious"
280,Terminator 2: Judgment Day,8.104,11744,Released,7/3/1991,520000000,137,FALSE,/xKb6mtdfI5Qsggc44Hr9CCUDvaj.jpg,102000000,https://www.lionsgate.com/movies/terminator-2-judgment-day,tt0103064,en,Terminator 2: Judgment Day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",69.45,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,It's nothing personal.,"Action, Thriller, Science Fiction","Lightstorm Entertainment, Carolco Pictures, Pacific Western, Le Studio Canal+","France, United States of America","English, Spanish","cyborg, shotgun, dystopia, moral ambiguity, post-apocalyptic future, villain, time travel, mental institution, juvenile delinquent, fictional war, urban setting, troubled teen, morphing, nuclear weapons, shape shifter, savior, catch phrase, aggressive, action hero, good versus evil, terminator"
769,GoodFellas,8.464,11726,Released,9/12/1990,46835000,145,FALSE,/sw7mordbZxgITU877yTpZCud90M.jpg,25000000,http://www.warnerbros.com/goodfellas,tt0099685,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",83.57,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,Three decades of life in the mafia.,"Drama, Crime",Winkler Films,United States of America,"Italian, English","prison, florida, new york city, based on novel or book, gangster, mass murder, drug trafficking, 1970s, irish-american, gore, biography, based on true story, murder, organized crime, mafia, brooklyn, new york city, crime epic, tampa, florida"
64690,Drive,7.572,11718,Released,9/15/2011,78054825,100,FALSE,/uslmOwQpdRRUwr6AmBP6JdzeHjS.jpg,15000000,http://www.sonypictures.com/movies/drive/,tt0780504,en,Drive,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",38.238,/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,There are no clean getaways.,"Drama, Thriller, Crime","FilmDistrict, Bold Films, Marc Platt Productions, OddLot Entertainment, Motel Movies, Newbridge Film Capital",United States of America,English,"robbery, car mechanic, stuntman, beaten to death, revenge, organized crime, neighbor, police chase, los angeles, california, brutality, jacket, scorpion, toothpick, getaway driver, crime lord, stunt driver, existentialism, neo-noir, hammer, neighbors, brutal violence"
68726,Pacific Rim,6.878,11567,Released,7/11/2013,411002906,131,FALSE,/ig7qUy7drkEFZNCK7gi0hMn1WMN.jpg,180000000,https://www.warnerbros.com/movies/pacific-rim,tt1663662,en,Pacific Rim,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",55.847,/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg,Go Big or Go Extinct.,"Action, Science Fiction, Adventure","Double Dare You Productions, Legendary Pictures",United States of America,"Cantonese, English, Japanese, Russian","monster, dystopia, giant monster, pacific, alaska, giant robot, apocalypse, hong kong, robot, alien invasion, kaiju, duringcreditsstinger, monster movie"
131634,The Hunger Games: Mockingjay - Part 2,6.9,11557,Released,11/18/2015,653428261,137,FALSE,/nKDvDVSaFFBrQr0NoPiyasEN8Mk.jpg,160000000,http://www.thehungergames.movie/,tt1951266,en,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",43.902,/lImKHDfExAulp16grYm8zD5eONE.jpg,The fire will burn forever.,"Action, Adventure, Science Fiction","Lionsgate, Color Force, Studio Babelsberg","Germany, United States of America",English,"strong woman, based on novel or book, revolution, dystopia, death match, based on young adult novel"
82690,Wreck-It Ralph,7.3,11546,Released,11/1/2012,471222889,101,FALSE,/ziC23LkMYj8gToQQYQGWSGJCLNF.jpg,165000000,http://disney.go.com/wreck-it-ralph,tt1772341,en,Wreck-It Ralph,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",46.617,/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,The story of a regular guy just looking for a little wreck-ognition.,"Family, Animation, Comedy, Adventure","Walt Disney Animation Studios, Walt Disney Pictures",United States of America,English,"video game, support group, bullying, medal, product placement, jail, racing, arcade, self esteem, curiosity, precocious child, aftercreditsstinger, duringcreditsstinger, first person shooter, glitch, carefree, interrupted wedding, social reject, escape from jail, hoverboard"
141,Donnie Darko,7.8,11515,Released,10/24/2001,7500000,114,FALSE,/msCHK5Kh1YbdZ0zPJ2nzPUhhSN9.jpg,6000000,,tt0246578,en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",38.016,/j73zf3TjWR9j8pHLndaHWh0YWvN.jpg,"28 days, 6 hours, 42 minutes, 12 seconds... that is when the world will end.","Fantasy, Drama, Mystery","Flower Films, Gaylord Films, Adam Fields Productions, Pandora Cinema",United States of America,English,"airplane, parent child relationship, presidential election, therapist, school performance, halloween, time travel, vandalism, surrealism, loss, imaginary friend, suburbia, arson, vision, school, mental illness, virginia, sleepwalking, 1980s, parallel universe"
72105,Ted,6.407,11513,Released,6/29/2012,549368315,107,FALSE,/wS9TiAS1WckeTS2IrFg5dRN9WQD.jpg,50000000,http://www.tedisreal.com/,tt1637725,en,Ted,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",38.48,/1QVZXQQHCEIj8lyUhdBYd2qOYtq.jpg,Ted is coming.,"Comedy, Fantasy","Universal Pictures, MRC, Fuzzy Door Productions, Bluegrass Films, Smart Entertainment",United States of America,English,"friendship, dream, love, buddy, teddy bear, toy comes to life, wishes come true"
64682,The Great Gatsby,7.379,11505,Released,5/9/2013,351040419,143,FALSE,/tb440cwQMRoVHnhYJlzlxfv1ikm.jpg,105000000,https://www.warnerbros.com/movies/great-gatsby,tt1343092,en,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",36.651,/nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,"Drama, Romance","Spectrum Films, Village Roadshow Pictures, Bazmark Films, Red Wagon Entertainment, Warner Bros. Pictures, A+E Studios","United States of America, Australia",English,"infidelity, based on novel or book, obsession, hope, long island, new york, 1920s, voiceover"
